Country/Region,Lat,Long,Date,Value
#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
afghanistan,33,65,2020-03-18,22
afghanistan,33,65,2020-03-17,22
afghanistan,33,65,2020-03-16,21
Afghanistan,33,65,2020-03-15,16
afghanistan,33,65,2020-03-14,11
afghanistan,33,65,2020-03-13,7
Afghanistan,33,65,2020-03-12,7
afghanistan,33,65,2020-03-11,7
afghanistan,33,65,2020-03-10,5
afghanistan,33,65,2020-03-09,4
afghanistan,33,65,2020-03-08,4
Afghanistan,33,65,2020-03-07,1
afghanistan,33,65,2020-03-06,1
afghanistan,33,65,2020-03-05,1
afghanistan,33,65,2020-03-04,1
Afghanistan,33,65,2020-03-03,1
Afghanistan,33,65,2020-03-02,1
afghanistan,33,65,2020-03-01,1
Afghanistan,33,65,2020-02-29,1
afghanistan,33,65,2020-02-28,1
Afghanistan,33,65,2020-02-27,1
afghanistan,33,65,2020-02-26,1
Afghanistan,33,65,2020-02-25,1
afghanistan,33,65,2020-02-24,1
afghanistan,33,65,2020-02-23,0
Afghanistan,33,65,2020-02-22,0
afghanistan,33,65,2020-02-21,0
Afghanistan,33,65,2020-02-20,0
afghanistan,33,65,2020-02-19,0
afghanistan,33,65,2020-02-18,0
Afghanistan,33,65,2020-02-17,0
Afghanistan,33,65,2020-02-16,0
afghanistan,33,65,2020-02-15,0
Afghanistan,33,65,2020-02-14,0
Afghanistan,33,65,2020-02-13,0
afghanistan,33,65,2020-02-12,0
Afghanistan,33,65,2020-02-11,0
afghanistan,33,65,2020-02-10,0
afghanistan,33,65,2020-02-09,0
Afghanistan,33,65,2020-02-08,0
Afghanistan,33,65,2020-02-07,0
afghanistan,33,65,2020-02-06,0
Afghanistan,33,65,2020-02-05,0
Afghanistan,33,65,2020-02-04,0
afghanistan,33,65,2020-02-03,0
afghanistan,33,65,2020-02-02,0
Afghanistan,33,65,2020-02-01,0
afghanistan,33,65,2020-01-31,0
afghanistan,33,65,2020-01-30,0
afghanistan,33,65,2020-01-29,0
afghanistan,33,65,2020-01-28,0
afghanistan,33,65,2020-01-27,0
Afghanistan,33,65,2020-01-26,0
Afghanistan,33,65,2020-01-25,0
Afghanistan,33,65,2020-01-24,0
Afghanistan,33,65,2020-01-23,0
Afghanistan,33,65,2020-01-22,0
Albania,41.1533,20.1683,2020-03-18,59
albania,41.1533,20.1683,2020-03-17,55
Albania,41.1533,20.1683,2020-03-16,51
albania,41.1533,20.1683,2020-03-15,42
Albania,41.1533,20.1683,2020-03-14,38
albania,41.1533,20.1683,2020-03-13,33
albania,41.1533,20.1683,2020-03-12,23
albania,41.1533,20.1683,2020-03-11,12
albania,41.1533,20.1683,2020-03-10,10
albania,41.1533,20.1683,2020-03-09,2
albania,41.1533,20.1683,2020-03-08,0
Albania,41.1533,20.1683,2020-03-07,0
albania,41.1533,20.1683,2020-03-06,0
Albania,41.1533,20.1683,2020-03-05,0
Albania,41.1533,20.1683,2020-03-04,0
Albania,41.1533,20.1683,2020-03-03,0
Albania,41.1533,20.1683,2020-03-02,0
Albania,41.1533,20.1683,2020-03-01,0
Albania,41.1533,20.1683,2020-02-29,0
Albania,41.1533,20.1683,2020-02-28,0
Albania,41.1533,20.1683,2020-02-27,0
Albania,41.1533,20.1683,2020-02-26,0
albania,41.1533,20.1683,2020-02-25,0
Albania,41.1533,20.1683,2020-02-24,0
albania,41.1533,20.1683,2020-02-23,0
Albania,41.1533,20.1683,2020-02-22,0
albania,41.1533,20.1683,2020-02-21,0
Albania,41.1533,20.1683,2020-02-20,0
albania,41.1533,20.1683,2020-02-19,0
Albania,41.1533,20.1683,2020-02-18,0
albania,41.1533,20.1683,2020-02-17,0
Albania,41.1533,20.1683,2020-02-16,0
albania,41.1533,20.1683,2020-02-15,0
Albania,41.1533,20.1683,2020-02-14,0
albania,41.1533,20.1683,2020-02-13,0
albania,41.1533,20.1683,2020-02-12,0
albania,41.1533,20.1683,2020-02-11,0
albania,41.1533,20.1683,2020-02-10,0
Albania,41.1533,20.1683,2020-02-09,0
Albania,41.1533,20.1683,2020-02-08,0
albania,41.1533,20.1683,2020-02-07,0
Albania,41.1533,20.1683,2020-02-06,0
albania,41.1533,20.1683,2020-02-05,0
Albania,41.1533,20.1683,2020-02-04,0
albania,41.1533,20.1683,2020-02-03,0
albania,41.1533,20.1683,2020-02-02,0
Albania,41.1533,20.1683,2020-02-01,0
albania,41.1533,20.1683,2020-01-31,0
Albania,41.1533,20.1683,2020-01-30,0
Albania,41.1533,20.1683,2020-01-29,0
albania,41.1533,20.1683,2020-01-28,0
Albania,41.1533,20.1683,2020-01-27,0
albania,41.1533,20.1683,2020-01-26,0
albania,41.1533,20.1683,2020-01-25,0
albania,41.1533,20.1683,2020-01-24,0
Albania,41.1533,20.1683,2020-01-23,0
albania,41.1533,20.1683,2020-01-22,0
Algeria,28.0339,1.6596,2020-03-18,74
Algeria,28.0339,1.6596,2020-03-17,60
algeria,28.0339,1.6596,2020-03-16,54
Algeria,28.0339,1.6596,2020-03-15,48
algeria,28.0339,1.6596,2020-03-14,37
Algeria,28.0339,1.6596,2020-03-13,26
Algeria,28.0339,1.6596,2020-03-12,24
Algeria,28.0339,1.6596,2020-03-11,20
Algeria,28.0339,1.6596,2020-03-10,20
Algeria,28.0339,1.6596,2020-03-09,20
Algeria,28.0339,1.6596,2020-03-08,19
algeria,28.0339,1.6596,2020-03-07,17
Algeria,28.0339,1.6596,2020-03-06,17
Algeria,28.0339,1.6596,2020-03-05,12
Algeria,28.0339,1.6596,2020-03-04,12
algeria,28.0339,1.6596,2020-03-03,5
Algeria,28.0339,1.6596,2020-03-02,3
algeria,28.0339,1.6596,2020-03-01,1
Algeria,28.0339,1.6596,2020-02-29,1
Algeria,28.0339,1.6596,2020-02-28,1
Algeria,28.0339,1.6596,2020-02-27,1
Algeria,28.0339,1.6596,2020-02-26,1
algeria,28.0339,1.6596,2020-02-25,1
Algeria,28.0339,1.6596,2020-02-24,0
Algeria,28.0339,1.6596,2020-02-23,0
Algeria,28.0339,1.6596,2020-02-22,0
Algeria,28.0339,1.6596,2020-02-21,0
algeria,28.0339,1.6596,2020-02-20,0
algeria,28.0339,1.6596,2020-02-19,0
Algeria,28.0339,1.6596,2020-02-18,0
Algeria,28.0339,1.6596,2020-02-17,0
algeria,28.0339,1.6596,2020-02-16,0
algeria,28.0339,1.6596,2020-02-15,0
algeria,28.0339,1.6596,2020-02-14,0
Algeria,28.0339,1.6596,2020-02-13,0
Algeria,28.0339,1.6596,2020-02-12,0
algeria,28.0339,1.6596,2020-02-11,0
algeria,28.0339,1.6596,2020-02-10,0
algeria,28.0339,1.6596,2020-02-09,0
Algeria,28.0339,1.6596,2020-02-08,0
algeria,28.0339,1.6596,2020-02-07,0
Algeria,28.0339,1.6596,2020-02-06,0
Algeria,28.0339,1.6596,2020-02-05,0
algeria,28.0339,1.6596,2020-02-04,0
algeria,28.0339,1.6596,2020-02-03,0
algeria,28.0339,1.6596,2020-02-02,0
algeria,28.0339,1.6596,2020-02-01,0
algeria,28.0339,1.6596,2020-01-31,0
algeria,28.0339,1.6596,2020-01-30,0
algeria,28.0339,1.6596,2020-01-29,0
Algeria,28.0339,1.6596,2020-01-28,0
algeria,28.0339,1.6596,2020-01-27,0
Algeria,28.0339,1.6596,2020-01-26,0
algeria,28.0339,1.6596,2020-01-25,0
Algeria,28.0339,1.6596,2020-01-24,0
Algeria,28.0339,1.6596,2020-01-23,0
Algeria,28.0339,1.6596,2020-01-22,0
andorra,42.5063,1.5218,2020-03-18,39
Andorra,42.5063,1.5218,2020-03-17,39
Andorra,42.5063,1.5218,2020-03-16,2
andorra,42.5063,1.5218,2020-03-15,1
Andorra,42.5063,1.5218,2020-03-14,1
Andorra,42.5063,1.5218,2020-03-13,1
Andorra,42.5063,1.5218,2020-03-12,1
andorra,42.5063,1.5218,2020-03-11,1
andorra,42.5063,1.5218,2020-03-10,1
andorra,42.5063,1.5218,2020-03-09,1
Andorra,42.5063,1.5218,2020-03-08,1
Andorra,42.5063,1.5218,2020-03-07,1
Andorra,42.5063,1.5218,2020-03-06,1
andorra,42.5063,1.5218,2020-03-05,1
andorra,42.5063,1.5218,2020-03-04,1
andorra,42.5063,1.5218,2020-03-03,1
andorra,42.5063,1.5218,2020-03-02,1
Andorra,42.5063,1.5218,2020-03-01,0
Andorra,42.5063,1.5218,2020-02-29,0
andorra,42.5063,1.5218,2020-02-28,0
andorra,42.5063,1.5218,2020-02-27,0
andorra,42.5063,1.5218,2020-02-26,0
andorra,42.5063,1.5218,2020-02-25,0
andorra,42.5063,1.5218,2020-02-24,0
andorra,42.5063,1.5218,2020-02-23,0
andorra,42.5063,1.5218,2020-02-22,0
Andorra,42.5063,1.5218,2020-02-21,0
andorra,42.5063,1.5218,2020-02-20,0
andorra,42.5063,1.5218,2020-02-19,0
andorra,42.5063,1.5218,2020-02-18,0
Andorra,42.5063,1.5218,2020-02-17,0
Andorra,42.5063,1.5218,2020-02-16,0
Andorra,42.5063,1.5218,2020-02-15,0
andorra,42.5063,1.5218,2020-02-14,0
Andorra,42.5063,1.5218,2020-02-13,0
Andorra,42.5063,1.5218,2020-02-12,0
andorra,42.5063,1.5218,2020-02-11,0
andorra,42.5063,1.5218,2020-02-10,0
andorra,42.5063,1.5218,2020-02-09,0
andorra,42.5063,1.5218,2020-02-08,0
andorra,42.5063,1.5218,2020-02-07,0
andorra,42.5063,1.5218,2020-02-06,0
Andorra,42.5063,1.5218,2020-02-05,0
Andorra,42.5063,1.5218,2020-02-04,0
andorra,42.5063,1.5218,2020-02-03,0
Andorra,42.5063,1.5218,2020-02-02,0
andorra,42.5063,1.5218,2020-02-01,0
Andorra,42.5063,1.5218,2020-01-31,0
Andorra,42.5063,1.5218,2020-01-30,0
Andorra,42.5063,1.5218,2020-01-29,0
andorra,42.5063,1.5218,2020-01-28,0
Andorra,42.5063,1.5218,2020-01-27,0
Andorra,42.5063,1.5218,2020-01-26,0
andorra,42.5063,1.5218,2020-01-25,0
andorra,42.5063,1.5218,2020-01-24,0
Andorra,42.5063,1.5218,2020-01-23,0
andorra,42.5063,1.5218,2020-01-22,0
antigua and barbuda,17.0608,-61.7964,2020-03-18,1
Antigua and Barbuda,17.0608,-61.7964,2020-03-17,1
antigua and barbuda,17.0608,-61.7964,2020-03-16,1
Antigua and Barbuda,17.0608,-61.7964,2020-03-15,1
Antigua and Barbuda,17.0608,-61.7964,2020-03-14,1
antigua and barbuda,17.0608,-61.7964,2020-03-13,1
antigua and barbuda,17.0608,-61.7964,2020-03-12,0
Antigua and Barbuda,17.0608,-61.7964,2020-03-11,0
antigua and barbuda,17.0608,-61.7964,2020-03-10,0
antigua and barbuda,17.0608,-61.7964,2020-03-09,0
antigua and barbuda,17.0608,-61.7964,2020-03-08,0
antigua and barbuda,17.0608,-61.7964,2020-03-07,0
antigua and barbuda,17.0608,-61.7964,2020-03-06,0
Antigua and Barbuda,17.0608,-61.7964,2020-03-05,0
Antigua and Barbuda,17.0608,-61.7964,2020-03-04,0
antigua and barbuda,17.0608,-61.7964,2020-03-03,0
antigua and barbuda,17.0608,-61.7964,2020-03-02,0
Antigua and Barbuda,17.0608,-61.7964,2020-03-01,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-29,0
antigua and barbuda,17.0608,-61.7964,2020-02-28,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-27,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-26,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-25,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-24,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-23,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-22,0
antigua and barbuda,17.0608,-61.7964,2020-02-21,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-20,0
antigua and barbuda,17.0608,-61.7964,2020-02-19,0
antigua and barbuda,17.0608,-61.7964,2020-02-18,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-17,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-16,0
antigua and barbuda,17.0608,-61.7964,2020-02-15,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-14,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-13,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-12,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-11,0
antigua and barbuda,17.0608,-61.7964,2020-02-10,0
antigua and barbuda,17.0608,-61.7964,2020-02-09,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-08,0
antigua and barbuda,17.0608,-61.7964,2020-02-07,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-06,0
antigua and barbuda,17.0608,-61.7964,2020-02-05,0
antigua and barbuda,17.0608,-61.7964,2020-02-04,0
antigua and barbuda,17.0608,-61.7964,2020-02-03,0
Antigua and Barbuda,17.0608,-61.7964,2020-02-02,0
antigua and barbuda,17.0608,-61.7964,2020-02-01,0
Antigua and Barbuda,17.0608,-61.7964,2020-01-31,0
Antigua and Barbuda,17.0608,-61.7964,2020-01-30,0
Antigua and Barbuda,17.0608,-61.7964,2020-01-29,0
antigua and barbuda,17.0608,-61.7964,2020-01-28,0
Antigua and Barbuda,17.0608,-61.7964,2020-01-27,0
Antigua and Barbuda,17.0608,-61.7964,2020-01-26,0
Antigua and Barbuda,17.0608,-61.7964,2020-01-25,0
Antigua and Barbuda,17.0608,-61.7964,2020-01-24,0
Antigua and Barbuda,17.0608,-61.7964,2020-01-23,0
antigua and barbuda,17.0608,-61.7964,2020-01-22,0
Argentina,-38.4161,-63.6167,2020-03-18,79
Argentina,-38.4161,-63.6167,2020-03-17,68
argentina,-38.4161,-63.6167,2020-03-16,56
argentina,-38.4161,-63.6167,2020-03-15,45
argentina,-38.4161,-63.6167,2020-03-14,34
argentina,-38.4161,-63.6167,2020-03-13,31
Argentina,-38.4161,-63.6167,2020-03-12,19
argentina,-38.4161,-63.6167,2020-03-11,19
argentina,-38.4161,-63.6167,2020-03-10,17
argentina,-38.4161,-63.6167,2020-03-09,12
argentina,-38.4161,-63.6167,2020-03-08,12
argentina,-38.4161,-63.6167,2020-03-07,8
argentina,-38.4161,-63.6167,2020-03-06,2
Argentina,-38.4161,-63.6167,2020-03-05,1
Argentina,-38.4161,-63.6167,2020-03-04,1
argentina,-38.4161,-63.6167,2020-03-03,1
argentina,-38.4161,-63.6167,2020-03-02,0
Argentina,-38.4161,-63.6167,2020-03-01,0
argentina,-38.4161,-63.6167,2020-02-29,0
Argentina,-38.4161,-63.6167,2020-02-28,0
argentina,-38.4161,-63.6167,2020-02-27,0
argentina,-38.4161,-63.6167,2020-02-26,0
Argentina,-38.4161,-63.6167,2020-02-25,0
Argentina,-38.4161,-63.6167,2020-02-24,0
Argentina,-38.4161,-63.6167,2020-02-23,0
argentina,-38.4161,-63.6167,2020-02-22,0
argentina,-38.4161,-63.6167,2020-02-21,0
argentina,-38.4161,-63.6167,2020-02-20,0
argentina,-38.4161,-63.6167,2020-02-19,0
Argentina,-38.4161,-63.6167,2020-02-18,0
Argentina,-38.4161,-63.6167,2020-02-17,0
argentina,-38.4161,-63.6167,2020-02-16,0
argentina,-38.4161,-63.6167,2020-02-15,0
Argentina,-38.4161,-63.6167,2020-02-14,0
Argentina,-38.4161,-63.6167,2020-02-13,0
Argentina,-38.4161,-63.6167,2020-02-12,0
argentina,-38.4161,-63.6167,2020-02-11,0
Argentina,-38.4161,-63.6167,2020-02-10,0
argentina,-38.4161,-63.6167,2020-02-09,0
Argentina,-38.4161,-63.6167,2020-02-08,0
Argentina,-38.4161,-63.6167,2020-02-07,0
Argentina,-38.4161,-63.6167,2020-02-06,0
argentina,-38.4161,-63.6167,2020-02-05,0
Argentina,-38.4161,-63.6167,2020-02-04,0
Argentina,-38.4161,-63.6167,2020-02-03,0
Argentina,-38.4161,-63.6167,2020-02-02,0
argentina,-38.4161,-63.6167,2020-02-01,0
Argentina,-38.4161,-63.6167,2020-01-31,0
argentina,-38.4161,-63.6167,2020-01-30,0
Argentina,-38.4161,-63.6167,2020-01-29,0
argentina,-38.4161,-63.6167,2020-01-28,0
argentina,-38.4161,-63.6167,2020-01-27,0
Argentina,-38.4161,-63.6167,2020-01-26,0
argentina,-38.4161,-63.6167,2020-01-25,0
Argentina,-38.4161,-63.6167,2020-01-24,0
argentina,-38.4161,-63.6167,2020-01-23,0
Argentina,-38.4161,-63.6167,2020-01-22,0
Armenia,40.0691,45.0382,2020-03-18,84
Armenia,40.0691,45.0382,2020-03-17,78
armenia,40.0691,45.0382,2020-03-16,52
Armenia,40.0691,45.0382,2020-03-15,26
armenia,40.0691,45.0382,2020-03-14,18
Armenia,40.0691,45.0382,2020-03-13,8
armenia,40.0691,45.0382,2020-03-12,4
armenia,40.0691,45.0382,2020-03-11,1
armenia,40.0691,45.0382,2020-03-10,1
armenia,40.0691,45.0382,2020-03-09,1
Armenia,40.0691,45.0382,2020-03-08,1
Armenia,40.0691,45.0382,2020-03-07,1
Armenia,40.0691,45.0382,2020-03-06,1
armenia,40.0691,45.0382,2020-03-05,1
armenia,40.0691,45.0382,2020-03-04,1
armenia,40.0691,45.0382,2020-03-03,1
armenia,40.0691,45.0382,2020-03-02,1
armenia,40.0691,45.0382,2020-03-01,1
armenia,40.0691,45.0382,2020-02-29,0
armenia,40.0691,45.0382,2020-02-28,0
armenia,40.0691,45.0382,2020-02-27,0
armenia,40.0691,45.0382,2020-02-26,0
armenia,40.0691,45.0382,2020-02-25,0
armenia,40.0691,45.0382,2020-02-24,0
armenia,40.0691,45.0382,2020-02-23,0
Armenia,40.0691,45.0382,2020-02-22,0
armenia,40.0691,45.0382,2020-02-21,0
armenia,40.0691,45.0382,2020-02-20,0
Armenia,40.0691,45.0382,2020-02-19,0
Armenia,40.0691,45.0382,2020-02-18,0
armenia,40.0691,45.0382,2020-02-17,0
armenia,40.0691,45.0382,2020-02-16,0
Armenia,40.0691,45.0382,2020-02-15,0
Armenia,40.0691,45.0382,2020-02-14,0
armenia,40.0691,45.0382,2020-02-13,0
Armenia,40.0691,45.0382,2020-02-12,0
Armenia,40.0691,45.0382,2020-02-11,0
armenia,40.0691,45.0382,2020-02-10,0
armenia,40.0691,45.0382,2020-02-09,0
armenia,40.0691,45.0382,2020-02-08,0
Armenia,40.0691,45.0382,2020-02-07,0
Armenia,40.0691,45.0382,2020-02-06,0
Armenia,40.0691,45.0382,2020-02-05,0
Armenia,40.0691,45.0382,2020-02-04,0
Armenia,40.0691,45.0382,2020-02-03,0
armenia,40.0691,45.0382,2020-02-02,0
Armenia,40.0691,45.0382,2020-02-01,0
armenia,40.0691,45.0382,2020-01-31,0
Armenia,40.0691,45.0382,2020-01-30,0
armenia,40.0691,45.0382,2020-01-29,0
armenia,40.0691,45.0382,2020-01-28,0
Armenia,40.0691,45.0382,2020-01-27,0
Armenia,40.0691,45.0382,2020-01-26,0
armenia,40.0691,45.0382,2020-01-25,0
armenia,40.0691,45.0382,2020-01-24,0
armenia,40.0691,45.0382,2020-01-23,0
Armenia,40.0691,45.0382,2020-01-22,0
australia,-35.4735,149.0124,2020-03-18,3
australia,-35.4735,149.0124,2020-03-17,2
Australia,-35.4735,149.0124,2020-03-16,2
australia,-35.4735,149.0124,2020-03-15,1
australia,-35.4735,149.0124,2020-03-14,1
australia,-35.4735,149.0124,2020-03-13,1
australia,-35.4735,149.0124,2020-03-12,0
australia,-35.4735,149.0124,2020-03-11,0
Australia,-35.4735,149.0124,2020-03-10,0
australia,-35.4735,149.0124,2020-03-09,0
australia,-35.4735,149.0124,2020-03-08,0
australia,-35.4735,149.0124,2020-03-07,0
australia,-35.4735,149.0124,2020-03-06,0
Australia,-35.4735,149.0124,2020-03-05,0
Australia,-35.4735,149.0124,2020-03-04,0
australia,-35.4735,149.0124,2020-03-03,0
australia,-35.4735,149.0124,2020-03-02,0
Australia,-35.4735,149.0124,2020-03-01,0
australia,-35.4735,149.0124,2020-02-29,0
Australia,-35.4735,149.0124,2020-02-28,0
Australia,-35.4735,149.0124,2020-02-27,0
australia,-35.4735,149.0124,2020-02-26,0
Australia,-35.4735,149.0124,2020-02-25,0
australia,-35.4735,149.0124,2020-02-24,0
Australia,-35.4735,149.0124,2020-02-23,0
Australia,-35.4735,149.0124,2020-02-22,0
australia,-35.4735,149.0124,2020-02-21,0
australia,-35.4735,149.0124,2020-02-20,0
Australia,-35.4735,149.0124,2020-02-19,0
Australia,-35.4735,149.0124,2020-02-18,0
australia,-35.4735,149.0124,2020-02-17,0
Australia,-35.4735,149.0124,2020-02-16,0
australia,-35.4735,149.0124,2020-02-15,0
Australia,-35.4735,149.0124,2020-02-14,0
australia,-35.4735,149.0124,2020-02-13,0
Australia,-35.4735,149.0124,2020-02-12,0
australia,-35.4735,149.0124,2020-02-11,0
australia,-35.4735,149.0124,2020-02-10,0
Australia,-35.4735,149.0124,2020-02-09,0
australia,-35.4735,149.0124,2020-02-08,0
Australia,-35.4735,149.0124,2020-02-07,0
Australia,-35.4735,149.0124,2020-02-06,0
Australia,-35.4735,149.0124,2020-02-05,0
australia,-35.4735,149.0124,2020-02-04,0
Australia,-35.4735,149.0124,2020-02-03,0
australia,-35.4735,149.0124,2020-02-02,0
australia,-35.4735,149.0124,2020-02-01,0
Australia,-35.4735,149.0124,2020-01-31,0
Australia,-35.4735,149.0124,2020-01-30,0
Australia,-35.4735,149.0124,2020-01-29,0
Australia,-35.4735,149.0124,2020-01-28,0
Australia,-35.4735,149.0124,2020-01-27,0
australia,-35.4735,149.0124,2020-01-26,0
australia,-35.4735,149.0124,2020-01-25,0
Australia,-35.4735,149.0124,2020-01-24,0
australia,-35.4735,149.0124,2020-01-23,0
Australia,-35.4735,149.0124,2020-01-22,0
australia,35.4437,139.638,2020-03-18,0
australia,35.4437,139.638,2020-03-17,0
Australia,35.4437,139.638,2020-03-16,0
australia,35.4437,139.638,2020-03-15,0
australia,35.4437,139.638,2020-03-14,0
australia,35.4437,139.638,2020-03-13,0
Australia,35.4437,139.638,2020-03-12,0
Australia,35.4437,139.638,2020-03-11,0
Australia,35.4437,139.638,2020-03-10,0
Australia,35.4437,139.638,2020-03-09,0
australia,35.4437,139.638,2020-03-08,0
Australia,35.4437,139.638,2020-03-07,0
australia,35.4437,139.638,2020-03-06,0
Australia,35.4437,139.638,2020-03-05,0
Australia,35.4437,139.638,2020-03-04,0
australia,35.4437,139.638,2020-03-03,0
Australia,35.4437,139.638,2020-03-02,0
australia,35.4437,139.638,2020-03-01,0
Australia,35.4437,139.638,2020-02-29,0
Australia,35.4437,139.638,2020-02-28,8
Australia,35.4437,139.638,2020-02-27,8
Australia,35.4437,139.638,2020-02-26,7
australia,35.4437,139.638,2020-02-25,7
Australia,35.4437,139.638,2020-02-24,7
australia,35.4437,139.638,2020-02-23,7
Australia,35.4437,139.638,2020-02-22,7
australia,35.4437,139.638,2020-02-21,4
australia,35.4437,139.638,2020-02-20,0
australia,35.4437,139.638,2020-02-19,0
australia,35.4437,139.638,2020-02-18,0
australia,35.4437,139.638,2020-02-17,0
australia,35.4437,139.638,2020-02-16,0
Australia,35.4437,139.638,2020-02-15,0
australia,35.4437,139.638,2020-02-14,0
australia,35.4437,139.638,2020-02-13,0
Australia,35.4437,139.638,2020-02-12,0
australia,35.4437,139.638,2020-02-11,0
australia,35.4437,139.638,2020-02-10,0
australia,35.4437,139.638,2020-02-09,0
australia,35.4437,139.638,2020-02-08,0
australia,35.4437,139.638,2020-02-07,0
australia,35.4437,139.638,2020-02-06,0
Australia,35.4437,139.638,2020-02-05,0
Australia,35.4437,139.638,2020-02-04,0
Australia,35.4437,139.638,2020-02-03,0
Australia,35.4437,139.638,2020-02-02,0
Australia,35.4437,139.638,2020-02-01,0
australia,35.4437,139.638,2020-01-31,0
Australia,35.4437,139.638,2020-01-30,0
australia,35.4437,139.638,2020-01-29,0
australia,35.4437,139.638,2020-01-28,0
australia,35.4437,139.638,2020-01-27,0
Australia,35.4437,139.638,2020-01-26,0
Australia,35.4437,139.638,2020-01-25,0
Australia,35.4437,139.638,2020-01-24,0
Australia,35.4437,139.638,2020-01-23,0
australia,35.4437,139.638,2020-01-22,0
australia,-33.8688,151.2093,2020-03-18,267
australia,-33.8688,151.2093,2020-03-17,210
Australia,-33.8688,151.2093,2020-03-16,171
Australia,-33.8688,151.2093,2020-03-15,134
australia,-33.8688,151.2093,2020-03-14,112
Australia,-33.8688,151.2093,2020-03-13,92
australia,-33.8688,151.2093,2020-03-12,65
australia,-33.8688,151.2093,2020-03-11,65
Australia,-33.8688,151.2093,2020-03-10,55
australia,-33.8688,151.2093,2020-03-09,48
australia,-33.8688,151.2093,2020-03-08,38
australia,-33.8688,151.2093,2020-03-07,28
Australia,-33.8688,151.2093,2020-03-06,26
australia,-33.8688,151.2093,2020-03-05,22
Australia,-33.8688,151.2093,2020-03-04,22
australia,-33.8688,151.2093,2020-03-03,13
Australia,-33.8688,151.2093,2020-03-02,6
Australia,-33.8688,151.2093,2020-03-01,6
Australia,-33.8688,151.2093,2020-02-29,8000003346
Australia,-33.8688,151.2093,2020-02-28,4
Australia,-33.8688,151.2093,2020-02-27,4
Australia,-33.8688,151.2093,2020-02-26,4
australia,-33.8688,151.2093,2020-02-25,4
Australia,-33.8688,151.2093,2020-02-24,4
australia,-33.8688,151.2093,2020-02-23,4
australia,-33.8688,151.2093,2020-02-22,4
Australia,-33.8688,151.2093,2020-02-21,4
Australia,-33.8688,151.2093,2020-02-20,4
Australia,-33.8688,151.2093,2020-02-19,4
australia,-33.8688,151.2093,2020-02-18,4
australia,-33.8688,151.2093,2020-02-17,4
australia,-33.8688,151.2093,2020-02-16,4
Australia,-33.8688,151.2093,2020-02-15,4
australia,-33.8688,151.2093,2020-02-14,4
Australia,-33.8688,151.2093,2020-02-13,4
australia,-33.8688,151.2093,2020-02-12,4
Australia,-33.8688,151.2093,2020-02-11,4
australia,-33.8688,151.2093,2020-02-10,4
australia,-33.8688,151.2093,2020-02-09,4
australia,-33.8688,151.2093,2020-02-08,4
Australia,-33.8688,151.2093,2020-02-07,4
australia,-33.8688,151.2093,2020-02-06,4
Australia,-33.8688,151.2093,2020-02-05,4
australia,-33.8688,151.2093,2020-02-04,4
australia,-33.8688,151.2093,2020-02-03,4
Australia,-33.8688,151.2093,2020-02-02,4
australia,-33.8688,151.2093,2020-02-01,4
Australia,-33.8688,151.2093,2020-01-31,4
Australia,-33.8688,151.2093,2020-01-30,4
Australia,-33.8688,151.2093,2020-01-29,4
australia,-33.8688,151.2093,2020-01-28,4
australia,-33.8688,151.2093,2020-01-27,4
australia,-33.8688,151.2093,2020-01-26,3
australia,-33.8688,151.2093,2020-01-25,0
australia,-33.8688,151.2093,2020-01-24,0
Australia,-33.8688,151.2093,2020-01-23,0
australia,-33.8688,151.2093,2020-01-22,0
Australia,-12.4634,130.8456,2020-03-18,1
australia,-12.4634,130.8456,2020-03-17,1
Australia,-12.4634,130.8456,2020-03-16,1
australia,-12.4634,130.8456,2020-03-15,1
australia,-12.4634,130.8456,2020-03-14,1
australia,-12.4634,130.8456,2020-03-13,1
Australia,-12.4634,130.8456,2020-03-12,1
Australia,-12.4634,130.8456,2020-03-11,1
Australia,-12.4634,130.8456,2020-03-10,1
australia,-12.4634,130.8456,2020-03-09,0
australia,-12.4634,130.8456,2020-03-08,0
Australia,-12.4634,130.8456,2020-03-07,0
Australia,-12.4634,130.8456,2020-03-06,0
Australia,-12.4634,130.8456,2020-03-05,1
australia,-12.4634,130.8456,2020-03-04,1
Australia,-12.4634,130.8456,2020-03-03,0
australia,-12.4634,130.8456,2020-03-02,0
Australia,-12.4634,130.8456,2020-03-01,0
australia,-12.4634,130.8456,2020-02-29,0
australia,-12.4634,130.8456,2020-02-28,0
